,title,content,date,link
59,食品添加物自5月1日起應完成登錄始得製造、加工或輸入,衛生福利部於103年4月24日公告「食品添加物業者應辦理登錄及食品添加物產品應登錄之內容」，自103年5月1日起，食品添加物製造、加工或輸入業者，應完成登錄，始得製造、加工或輸入；自103年10月1日起，食品添加物販售業者，應完成登錄，始得販售。該部食品藥物管理署已於103年4月1日開放食品業者登錄平台，截至4月30日止，已完成登錄之食品添加物製造、加工、輸入業者共計410家，品項共計二萬餘件。    自103年5月1日起，食品添加物業者於製造、加工或輸入前，未辦理登錄且限期未改正，或登錄資料不實，將處新臺幣三萬元以上三百萬元以下罰鍰。食品藥物管理署呼籲，尚未辦理登錄之食品添加物製造、加工或輸入業者，儘速完成登錄。,2014-05-01,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11072
60,含zolpidem成分藥品劑量男女有別，小心次日早晨仍有思睡風險,      含zolpidem成分藥品主要用於治療失眠，因有研究指出，該藥品次日早晨有思睡風險，且於女性之排除速率較低，故女性風險高於男性，經食品藥物管理署(以下簡稱食藥署)再次評估其風險效益，於102年11月15日公告修訂該藥品之用法用量，將女性速放劑型之建議起始劑量修訂為5毫克，男性修訂為5或10毫克，每日最高劑量不可超過10毫克。食藥署再次提醒，醫師處方該藥品必須用最低有效劑量開始治療，服用該藥品次日早晨仍有思睡之風險，故使用該藥品治療後，應小心避免從事需警覺性之活動(如:駕車、操作機械…等)，以免發生危險。      我國核准含zolpidem成分藥品之適應症為「失眠症」，該藥品已知具有神經系統不良反應(如:頭痛、昏昏欲睡、暈眩、記憶障礙、夢遊等)之風險，食藥署曾多次發布新聞稿，提醒醫療人員及民眾含zolpidem成分藥品之用藥安全訊息。為保障民眾用藥安全，食藥署亦於101年要求醫療機構及藥局應加強藥袋標示，同時要求醫療人員於交付處方時，充分告知病人使用該藥品切勿飲酒、應避免開車及操作危險機械、服用後應立即就寢、如服藥後發生任何異常反應，務必洽詢醫師或藥師，並再次提醒病人注意相關不良反應徵兆。另於103年4月8日再次針對本署公告修訂該藥品之用法用量內容，函請各公協學會知會相關醫療人員，以確保正確使用藥品，共同維護民眾用藥安全。      食藥署已建立藥物安全監控機制，主動監控國外藥品安全警訊，並偵測我國藥物不良反應通報資料，如發現具有安全疑慮藥品，立即啟動再評估，必要時採取相關風險管控措施，以保障民眾用藥安全。此外，食藥署提醒醫療人員及病人，發現懷疑因使用（服用）藥品發生不良反應時，請立即通報給衛生福利部建置之全國藥物不良反應通報中心，藥物不良反應通報專線02-2396-0100，網站：https://adr.fda.gov.tw/。  ,2014-04-29,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11066
61,雙磷酸鹽類藥品非保骨藥，應依醫囑使用。,    「唉呦！最近總是腰酸背痛…」「你可能跟我一樣骨質疏鬆了，上次醫生給我開一種雙磷酸鹽類的骨鬆藥，介紹給你用用看…」，您的身邊是否也曾遇過類似的事情呢？食品藥物管理署（以下簡稱食藥署）提醒，雙磷酸鹽類藥品屬於「治療」骨質疏鬆症的醫師處方藥品，須經醫師合理評估與藥師調劑後方能使用，並非保骨、補骨的保健品，須瞭解每種藥品有不同的特性、服用方式、交互作用及不良反應，且每個人的體質、病史或生理狀況也都不一樣，各自有適合使用的藥物，民眾切莫抱著「呷好逗相報」或「有病治病，無病強身」的錯誤觀念。    雙磷酸鹽類藥品（我國目前核准共7種成分，包含：alendronate、zoledronic acid、ibandronate、risedronic acid、clodronate、pamidronate及etidronate）因可透過抑制蝕骨細胞作用，達到減少骨質流失的目的，故常用於治療老人及更年期婦女的骨質疏鬆症，並可用於治療惡性腫瘤之高血鈣併發症或骨骼相關的系統性疾病；此類口服藥品有對食道部位造成刺激的特性，故服用時須與一整杯白開水同時服用，並於服藥後維持上半身直立至少30分鐘，以減少食道刺激與胃腸不適的不良反應；另因此類藥品很容易受到食物、鈣片、鐵劑、制酸劑、咖啡、茶類、柳橙汁…等的影響而降低吸收，故一般建議病人於早晨起床時空腹服用，於服藥半小時之後再進食（含飲料及礦泉水）或服用其他藥物。    該類成分藥品可能發生的不良反應包含：腸胃道不適（如：心口灼熱、噁心嘔吐、食道發炎或食道潰瘍等）、頭暈、味覺障礙、皮疹…等，嚴重的包含顎骨壞死、股骨骨折、心房顫動、嚴重皮膚過敏反應…等，尤其對於長期（超過5年）用藥、未注意口腔衛生、進行拔牙或植牙手術的病人，更是發生嚴重顎骨壞死的高危險群。食藥署提醒，進行侵入性牙科處置（如拔牙、植牙等）前，應主動告知醫師是否服用雙磷酸類藥品，用藥期間定期牙科追蹤，養成良好口腔衛生習慣，出現不適症狀（例如：牙齦發炎、腫脹、化膿、流血、牙齒鬆動、顎骨麻木、齒槽暴露…等），應儘快回診原處方醫師，才能減低藥品不良反應帶來的傷害。    食藥署提醒，雖然藥品以治療疾病維護人類健康為目的，然而因藥品的特性、用藥者個別體質及病情之差異，即使在合理用藥的情況下，依舊可能發生無法避免的藥品不良反應，所以醫師在處方藥物前，會衡量病人的治療效益與風險，給予最合適且合理之藥品，而病人就診時，亦要主動告知病史、過敏史及身體不適等情形，以利醫療人員評估，民眾有任何藥品使用相關疑問時，隨時向醫療人員提出，才能確保用藥安心又安全。                ,2014-04-17,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11005
62,骨鬆治療，您需瞭解的事。,"    一名退休女老師因患有骨質疏鬆症，醫師開立「雙磷酸鹽」藥品治療並提醒應注意口腔衛生，隨時注意口腔不適相關症狀；用藥13個月後，女老師因牙痛、下巴腫至牙醫診所就醫，竟然發現下顎骨嚴重發炎，並有大片壞死和化膿，經多次拔牙、清創治療，仍無法遏止壞死範圍擴大，直到至骨科回診時，才立刻停藥並轉口腔外科積極治療。食品藥物管理署（以下簡稱食藥署）提醒，雖然服用該類藥品發生顎骨壞死的風險並不常見，然一旦發生卻可能造成十分嚴重的困擾，用藥者應注意口腔衛生，定期進行口腔檢查，倘若需進行拔牙、植牙等牙科手術，必須告知醫師正在使用雙磷酸鹽藥物，一旦出現不適症狀（如：牙齦腫脹、牙齒鬆動、顎骨疼痛…等），應儘速回診原處方醫師。    雙磷酸鹽類（bisphosphonates）的治療骨質疏鬆藥品，如：福善美錠、克骨鬆錠、可骨華錠、骨維壯膜衣錠、善骨實""山德士""膜衣錠、骨力強注射液…等，除具有潛在導致嚴重顎骨壞死之風險，近期研究亦發現，該風險會隨著用藥時間增加而提高，亦有可能發生非典型股骨骨折的風險；我國於94年起，曾多次發布相關安全訊息提醒民眾及醫療人員注意，包含：    (一)  100年2月公告應加刊非典型股骨骨折之警語，提醒使用此類藥品後，病人如感覺大腿或鼠蹊部疼痛，醫師應評估是否為股骨骨折；    (二)  100年4月加強該類藥品之藥袋標示，包含加刊有關「顎骨關節壞死」及「非典型股骨骨折」之警語，於處方或交付藥品時提醒病人注意；    (三)  100年12月提醒醫療人員注意，處方該類藥品治療前，應考慮先行進行預防性口腔檢查，針對具危險因子（如癌症、接受化療或放射治療、使用類固醇、接受口腔手術、口腔衛生不佳、牙科疾病、貧血、凝血病變、感染…等）之病人，謹慎評估臨床效益及風險，定期為病人安排或提醒其進行口腔檢查。    食藥署提醒，骨鬆藥並非保骨本的保健品，民眾切勿聽信親友介紹，未經醫師處方自行取得藥品服用，不但無法健骨強身，反而讓身體不自覺暴露於高風險狀態，倘不幸發生藥害時亦無法獲得救濟。此外，食藥署提醒醫療人員及病人，發現懷疑因使用（服用）藥品發生不良反應時，請立即通報衛生福利部建置之全國藥物不良反應通報中心，藥物不良反應通報專線02-2396-0100，網站：https://adr.fda.gov.tw/。                ",2014-04-17,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=11004
63,提升中央廚房管理，落實食品良好衛生規範，推動建立食品安全管制系統,中央廚房式餐飲業指單餐可提供一千人份以上或同時提供二家以上餐飲場所之熟食或僅需簡易加熱之預製食材者，其從業人員、作業場所、設施衛生管理及其品保制度，應符合食品良好衛生規範(GHP)之規定。各縣市衛生局每年均不定期主動對轄區餐飲業包括中央廚房式餐飲業進行稽查，經查核如有不符合 GHP規定之情事，即令其限期改正並依法處置。 食藥署為提升食品安全衛生管理層次，除要求餐飲業者應落實GHP外，繼96年納入預防性之安全管理概念，強制要求餐盒食品工廠實施食品安全管制系統(HACCP)之後，自99年起針對中央廚房式餐飲業等輔導建立HACCP系統，就業者作業場所動線、區隔設計、GHP相關標準作業程序書暨相關表單訂定、HACCP管制小組之成立、HACCP計畫書等進行輔導，截至102年底共計輔導63家。食藥署已經將輔導中央廚房之紀錄、心得與經驗，編輯成「中央廚房式餐飲製造業建立HACCP系統參考手冊」，作為中央廚房餐飲業者建立HACCP系統之參考。食藥署今(103)年亦將持續輔導中央廚房式餐飲業建立 HACCP 系統，促使其提升自主管理層次。此外，食藥署鑒於餐飲業使用之食材類別眾多，已編製「餐飲業食材危害分析參考手冊」，提供鑑定食材危害之方法及管制措施之建議，確保餐飲業者所選用之食材是經過良好的衛生管理。共同為民眾建立一個安全又安心的衛生飲食環境。 相關資料可至食藥署網頁下載參考運用如下:                   中央廚房式餐飲製造業建立HACCP系統參考手冊:http://www.fda.gov.tw/TC/publicationsContent.aspx?id=56&chk=aa3479fe-0166-40c9-8ad2-97f0185673b2&param=pn%3d1 餐飲業食材危害分析參考手冊:http://www.fda.gov.tw/TC/publicationsContent.aspx?id=55&chk=817d573b-ee32-4578-b185-2db3c83f4ef6&param=pn%3d1 ,2014-04-03,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=10960
64,食品業者登錄平台4月1日上線,        為了經公告類別及規模之食品業者，應強制辦理登錄，食品藥物管理署建置「食品業者登錄平台」(http://fadenbook.fda.gov.tw)，於103年4月1日起開始受理食品業者登錄。        食品添加物業者為第一波公告強制辦理登錄之對象，自103年5月1日起，食品添加物製造、加工或輸入業者，應完成登錄，始得製造、加工或輸入；自103年10月1日起，食品添加物販售業者，應完成登錄，始得販售。       「食品業者登錄平台」採用電子憑證登入，為便於業者儘速完成登錄，原先在「食品添加物登錄管理資訊系統」已登錄之食品添加物業者及其產品資料，將自動轉至「食品業者登錄平台」，食品添加物業者須以電子憑證登入，確認轉入資料並補填新欄位後，即完成登錄。另，業者亦可於現有「食品添加物登錄管理資訊系統」首頁先行下載食品添加物產品登錄之批次匯入Excel檔案，填寫完畢後，在新平台開放使用時，就能批次上傳，快速完成登錄。        為進行軟硬體環境切換及設定，現有「食品添加物登錄管理資訊系統」將於3月27日(週三) 18點起暫時停止使用。並於103年4月1日中午12點起，改以「食品業者登錄平台」對外開放。暫停使用期間，業者仍可於現有平台首頁下載食品添加物產品登錄之批次匯入Excel檔案。平台首頁將提供系統操作手冊供參考，如業者對系統操作有任何問題，亦可撥打免費諮詢專線0800-588-106詢問客服人員。   ,2014-03-27,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=10932
65,國際食品消費紅綠燈，問題產品嚴格把關, 隨著全球貿易蓬勃發展、國外旅遊頻繁，民眾接觸國外食品的機會越來越多。衛生福利部食品藥物管理署(簡稱食藥署)為保障民眾消費權益，於「食品藥物消費者知識服務網」(網站: http://consumer.fda.gov.tw/)特設「消費紅綠燈國際食品專區」，即時發布國際食品安全警訊，充分滿足人民知的權力，同時對產品嚴格把關。     食藥署每日由專人監控收集美國農業部食品安全檢查署(FSIS)、美國食品藥物管理局(FDA)、紐澳食品標準局(FSANZ)、歐盟食品及飼料類快速預警系統(RASFF)及日本厚生勞動省(MHLW)等各國食品安全相關官方網站資訊。例如美國食品藥物管理局(FDA)網站於103年3月14日發布該國Infinite Herbs LLC公司自主回收疑遭沙門氏桿菌(Salmonella)污染之有機羅勒(Organic Basil)產品國際警訊，本署立即於第一時間透過「邊境查驗自動化管理資訊系統」，確認該產品是否輸入我國，依食安事件之風險程度及危害，發布消費者紅綠燈警訊，提供消費者產品詳細資訊及其可能造成之危害，並對消費者及輸入食品業者提出建議，同時於邊境即時查驗管理。問題產品若已輸入，立即責成地方衛生局進行稽查，要求廠商自主管理並辦理下架、回收及銷毀等事宜，以捍衛人民健康。    食藥署將持續擴大推動國際食品安全警訊監控業務，使危害風險降至最低，同時呼籲大眾，多加留意「食品藥物消費者知識服務網」發布之相關警訊，避免網購或國外旅遊時食用問題產品，以確保飲食衛生安全無虞。,2014-03-27,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=10929
66,訂定「食品安全管制系統準則」，提升我國食品衛生管理層次,　　為提升食品安全衛生管理層次，確保食品安全，衛生福利部依據食品安全衛生管理法(以下簡稱食安法)第8條第4項訂定「食品安全管制系統準則」，預訂於103年3月11日發布施行。　　該準則係以行政院衛生署97年5月8日發布之「食品安全管制系統」為架構，除規定食品安管制系統執行方法外，酌修條文之不確定性用語，並分條書寫以符合中央法規標準法規定。衛生福利部訂定「食品安全管制系統準則」發布施行後，將取代現行「食品安全管制系統」，並予同步廢止。該準則另明定管制小組成員中至少一人應符合「食品業者專門職業或技術證照人員設置及管理辦法」規定，具備專門職業人員資格；明定每年至少進行一次內部稽核，以確認食品安全管制系統之有效性。　　衛生福利部自92年起開始推動食品業實施食品安全管制系統，對於安全風險較高之業別，包括水產食品業、肉品加工食品業、餐盒食品工廠業及乳品加工業等四類已納入強制實施範圍。對於未依規定符合食品安全管制系統準則之食品業者，依食安法第44條第1款規定，經命其限期改正，屆期不改正，處新台幣6萬元以上5千萬元以上罰鍰；情節重大者，並得命其歇業、停業一定期間、廢止其公司、商業、工廠之全部或部分登記事項，或食品業者之登錄；經廢止登錄者，一年內不得再申請重新登錄。　　食藥署已規劃加強輔導業者建立自主管理制度，未來將依據風險管理原則，陸續公告指定應符合食品安全管制系統準則之食品業別及規模，以推動國內食品工業之整體發展，促進產業升級，以利國內食品業更能適應國際化的競爭。  ,2014-03-11,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=10870
67,公告｢食品過敏原標示規定｣，相關業者應於104年7月1日起遵行,衛生福利部食品藥物管理署於103年3月7日公告｢食品過敏原標示規定｣，要求市售包裝食品含有公告之6項致過敏性內容物時，須於其容器或外包裝上標示相關醒語資訊，以利特殊過敏體質之消費者可依個人需求選購產品。 本規定重點包括:        一、  6項致過敏性內容物，包含：蝦、蟹、芒果、花生、牛奶(不包括由奶類取得之乳糖醇）、蛋及其製品。 二、  醒語資訊應載明「本產品含有○○」、「本產品含有○○，不適合其過敏體質者食用」或等同意義字樣。 三、  本規定自104年7月1日施行(以產品產製日期為準) 。     衛生福利部食品藥物管理署已將相關公告內容放置於該署網站(www.fda.gov.tw)之首頁>公告資訊>本署公告項下，惠請相關業者密切注意，即時配合辦理，如於施行日起經查獲產品未依食品安全衛生管理法第22條規定完整標示，依同法第47條規定，處新臺幣3萬至300萬元罰鍰；如標示有不實、誇張或易生誤解等違反同法第28條規定之情形，依據同法第45條第1項規定，處新臺幣4萬元以上400萬元以下罰鍰。違規產品依同法第52條規定應限期回收改正，改正前不得繼續販售，屆期未遵行者，沒入銷毀之。,2014-03-07,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=10858
68,衛福部與經濟部會銜發布修正「食品工廠建築及設備設廠標準第十九條之一」增列食品添加物製造分區規範，以防止交叉污染,衛生福利部與經濟部於103年3月5會銜發布修正「食品工廠建築及設備設廠標準第十九條之一」，該條文修正內容係針對從事食品添加物製造之工廠，其建築及設備設廠應符合之相關標準規定。增列生產項目兼具食品添加物及工業用化工原料及化學品之工廠，在生產過程或建築設備應備可有效區隔或隔離之設施或措施，以防止交叉污染，降低化學物質對食品之危害風險。食品藥物管理署表示，由於食品添加物之製成原料，大多為化學物質，並經化學合成所製成者，其生產作業場所、設備及設施等有別於一般食品。是以，食品添加物工廠之管理重點應為對非屬製程所需之化學物質進行有效阻絕，以避免其成為造成食品衛生安全危害之因子。故於食品添加物工廠作業場所，即必須針對如何降低化學物質危害之風險有明確之規範。食品藥物管理署強調，該有關食品添加物工廠製程設備標準之條文修訂，可讓兼具食品添加物及工業用化工原料與化學品之製造工廠，如何藉由設置相關設施或措施，確保在生產過程或建築設備上，達到食品添加物之分區製造管理，有效防止交叉污染，予以明確之規範，進而提昇食品添加物製造之衛生安全及品質管控，以保障國人飲食健康及衛生安全。,2014-03-05,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=10846
69,餐飲選優良，衛生有保障,"根據調查，將近6成的國人早餐以外食為主。為全面提升民眾的飲食衛生安全，衛生福利部食品藥物管理署(以下簡稱食藥署)於102年擴大推動早餐店等餐飲業者之衛生分級評核工作，並製作「早餐從業人員衛生操作指引影片」供業者自主衛生管理之用。統計各縣市衛生局之執行成果，102年度通過餐飲衛生分級評核之餐飲業者共計3,456家，其中包括早餐業者1,958家，顯示早餐業者對於自主衛生管理及對消費者食品安全之重視。       食藥署為鼓勵符合「食品良好衛生規範（GHP）」之優良餐飲業，持續依GHP規範做好自我衛生管理，自99年起推動餐飲衛生分級評核制度，由衛生局人員、專家學者組成評核小組，對業者的四項環節「人員、食材、環境及器具」實地查核評比，經現場評核，將符合GHP之餐飲業者分為「優」及「良」兩級。各衛生局除了公布通過餐飲衛生分級評核之商家名稱，並授予「餐飲衛生分級評核標章(優)」或「餐飲衛生分級評核標章(良)」標章（如下圖所示），業者可將標章張貼於店面明顯處，提供消費者用餐時參考。     此外，食藥署為輔導早餐等餐飲業者，製作5分鐘早餐從業人員衛生操作指引影片(主題「早餐超人」，網址http://www.fda.gov.tw/TC/movie.aspx)，提供給各早餐業者及衛生局參考運用，督促業者落實自主衛生管理，並將食品衛生觀念擴及其他餐飲業者，達到保障民眾飲食衛生安全之目的，亦歡迎民眾上網觀賞。食藥署鼓勵民眾多挑選經評核為「優」或「良」的餐飲業，共同打造更健康、更安心的飲食環境，餐飲衛生優良業者名單可到各衛生局網站，亦可以連結到下列網址查詢：「衛生福利部食品藥物管理署業務專區>食品>餐飲衛生頁面」(http://www.fda.gov.tw/TC/site.aspx?sid=2305)  ",2014-02-27,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=10835
70,含氯黴素(chloramphenicol)成分口服劑型抗生素藥品再評估結果,含氯黴素(chloramphenicol)成分口服劑型抗生素藥品再評估結果。    含氯黴素(chloramphenicol)成分口服劑型抗生素藥品，食品藥物管理署(以下簡稱食藥署)完成再評估，該藥品具有骨髓抑制風險，目前國內已有其他安全性較高之藥品可供取代，對於嚴重感染之病人，亦有該成分針劑劑型藥品可供使用，含該成分口服劑型藥品已於103年2月24日下市（廢止藥品許可證）。    我國目前核准含chloramphenicol成分之藥品許可證共66張，其中口服劑型36張，最早於58年核准，該成分為一種廣效性抗生素，主要作用在抑制細菌的蛋白質合成，達到抑菌效果。近期研究發現，該成分藥品具有血液毒性及骨髓抑制風險，為確保民眾用藥安全，食藥署彙整國內、外相關臨床使用療效及安全性資料，召開專家委員會討論，評估結果如下：    （一）  口服劑型藥品：因具有骨髓抑制之風險，且目前國內已有其他安全性較高之藥品可供取代，對於嚴重感染之病人，亦有針劑劑型藥品可供使用，其安全性再評估未獲通過。    （二）  針劑劑型藥品：雖有發生嚴重不良反應之風險，但目前臨床上可用於治療具抗藥性之細菌感染，且因容易穿透進入中樞神經系統，可用於中樞神經系統之感染，故維持臨床使用。    （三）  其他劑型（如眼耳用製劑、栓劑等）：因發生不良反應之風險不大，治療效益仍大於風險，故維持臨床使用。    美國FDA曾於2012年7月進行含chloramphenicol成分口服劑型之安全性及療效評估，認為其風險高於治療效益，故將該藥品撤離市場；且加拿大、英國等國家，亦已無含該成分之口服劑型藥品。    食藥署已建立藥物安全監控機制，主動監控國外藥品安全警訊，並偵測我國藥物不良反應通報資料，如發現具有安全疑慮藥品，立即啟動再評估，必要時採取相關風險管控措施，以保障民眾用藥安全。食藥署提醒醫療人員及病人，發現懷疑因使用（服用）藥品發生不良反應時，請立即通報給衛生福利部建置之全國藥物不良反應通報中心，藥物不良反應通報專線02-2396-0100，網站：https://adr.fda.gov.tw/。                ,2014-02-24,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=10823
71,完整審查加拿大牛肉進口申請案 確認管理系統之有效性,"食品藥物管理署強調，實地查核為我國處理進口牛肉申請案程序的一環，且查核報告皆經我國BSE專家諮議會討論接受，有關媒體報導「查廠報告變翻譯報告，加牛有風險照樣開放」絕非事實。 我國自96年接獲加拿大提出開放帶骨牛肉進口申請後，前行政院衛生署即啟動正式審查程序，除邀集國內專家就加國所提交之牛海綿狀腦病(Bovine Spongiform Encephalopathy, BSE；俗稱狂牛病)監測與防範措施進行書面審查外，期間亦邀集行政院農業委員會及相關背景之專家學者，共同赴加拿大實地查核4次，實地了解加拿大政府的安全管制措施以及落實情形。 綜整4次實地查核及8次BSE專家諮議會，我方查核團均就加國政府的食品衛生安全管理制度進行了解，並實地訪查加國牛籍管理單位、牧場、飼料廠、化製廠、實驗室以及屠宰場等相關作業場所，確認BSE防範措施之施行是否落實等，我方於加拿大進行查核時，針對我方所提出之缺失，加方人員均於當下回應或於查廠後提供說明文件，且實地查核報告亦皆經我國BSE專家諮議會討論接受，最終得以確認加國整體衛生管理體系與我國等效性。 食品藥物管理署說明，101年9月間加拿大XL Foods Inc.廠，即因產品受大腸桿菌O157:H7汙染，而被加拿大食品檢驗署(CFIA)暫停該廠之執照，直到後續缺失改善為止，期間問題產品不得輸入我國且該廠自101年2月至102年5月間亦無輸入我國紀錄。 ",2014-02-20,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=10818
72,食藥署發布｢鮮乳保久乳調味乳乳飲品及乳粉品名及標示規定｣,                        為使消費者充分瞭解乳品資訊，食品藥物管理署發布｢鮮乳保久乳調味乳乳飲品及乳粉品名及標示規定｣，凡符合定義之市售包裝鮮乳、保久乳、調味乳、乳飲品、乳粉及調製乳粉等產品，均須依規定內容標示之。該項規定訂於103年7月1日正式施行。     衛生福利部(原行政院衛生署)於92年已訂定「鮮乳與保久乳品名及標示原則」，此次修正重點係增加「保久調味乳」、「乳飲品」、「保久乳飲品」、「乳粉」及「調製乳粉」等品項及標示規定。依據本規定，市售包裝之鮮乳產品，須符合本規定定義，品名始得為鮮乳。市售包裝之調味乳、保久調味乳、乳飲品、及保久乳飲品等可直接飲用之液態產品，其乳含量須達百分之五十以上，始可於品名或外包裝標示或宣稱「調味乳」、「保久調味乳」、「乳飲品」、或「保久乳飲品」等字樣。而市售包裝調製乳粉產品，其乳粉含量須達百分之五十以上，且品名應為「調製乳粉」或於產品外包裝顯著標示「調製乳粉」字樣，並應顯著標示乳粉含量百分比。另嬰兒配方食品、較大嬰兒配方輔助食品及特殊醫療用途嬰兒配方食品非屬於本規定規範之對象。    本規定詳細資料可逕至食品藥物管理署網站(http://www.fda.gov.tw)>法規資訊>食品、餐飲及營養類項下查詢。                ,2014-02-19,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=10809
73, 衛生福利部把關嬰兒奶粉 爸爸媽媽放心使用,母乳為嬰兒最佳的食物來源，對於必須以母乳替代品哺育之寶寶，衛生福利部建立把關機制，確保嬰兒奶粉營養素符合國際規範，並監測市售產品之衛生及品質，以確保嬰兒健康安全。目前經衛生福利部查驗登記許可在案之嬰兒奶粉合計202件，其中嬰兒配方食品138件及較大嬰兒配方輔助食品64件，可於食品藥物消費者知識服務網（http://consumer.fda.gov.tw/）查詢（連結途徑：首頁 > 整合查詢中心 > 食品 > 核可資料查詢 > 嬰兒配方食品及較大嬰兒配方輔助食品許可資料查詢）。針對上述產品，102年度共計完成市售產品之規格與衛生安全相符性抽驗66件，合格率100%。該抽樣原則為於全國各縣市市面抽購，且以不同品牌、不同配方、不同生產工廠及新領證者為主要抽驗對象；檢驗項目包括衛生安全(生菌數、大腸桿菌群、大腸桿菌、金黃色葡萄球菌腸毒素、沙門氏菌、仙人掌桿菌、阪崎腸桿菌、黃麴毒素M1、鉛)、營養標示符合性(鈣、磷及鈣/磷比)、三聚氰胺及DEHP等9項鄰苯二甲酸酯類塑化劑。衛生福利部仍將持續查核與抽驗市售嬰兒奶粉品質衛生與營養標示符合性，以保障嬰兒奶粉的品質與衛生安全。適用於1歲以下之嬰兒奶粉係屬特殊營養食品，依食品安全衛生管理法第21條，應經衛生福利部查驗登記並發給許可證，始得製造、輸入及上市流通。查驗登記主要係為確認嬰兒奶粉符合國際間及國內對嬰兒營養需求及衛生之規格，因此查驗登記時，嬰兒奶粉之原料成分含量表、產品規格、營養成分分析表、產品中文標籤、製造流程要點與製造廠相關文件、產品衛生與汙染物檢驗資料等，皆為審核的重點，以保障1歲以下嬰兒之食用安全性和營養比例符合需求。嬰兒奶粉是經特別調製用以滿足嬰兒與補充較大嬰兒生長發育營養需求之配方食品，其蛋白質來源之成分可為牛乳、羊乳、乳清蛋白、酪蛋白、黃豆蛋白等；脂肪來源之成分可為棕櫚油、葵花子油、椰子油、大豆油、魚油等；碳水化合物來源之成分可為乳糖、葡萄糖、蔗糖、麥芽糊精、馬鈴薯澱粉等。另外為符合嬰兒營養需求，添加維生素及礦物質等營養添加劑，產品之全成分完整配方應該是選擇嬰兒奶粉周延的考量重點。母乳最好，衛生福利部鼓勵以母乳哺育為優先，當無法餵哺母乳時，建議諮詢醫師、營養師或醫護人員等專業人員意見，就嬰兒自身狀況來選擇合適的嬰兒奶粉及正確的食用方法，並於有信譽之商店購買經衛生福利部查驗登記許可之嬰兒奶粉，勿購買來路不明之產品，讓寶寶健康成長。,2014-02-19,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=10808
74,衛福部將食品添加物業者納入首波強制登錄管理,                      衛福部於2月14日預告訂定食品添加物業者應辦理登錄及食品添加物產品應登錄之內容草案，該等草案除規定從事食品添加物製造、加工、輸入業者及販售業者，此二類業者，應分別於本(103）年5月1日及10月1日前完成登錄外，並針對食品添加物產品應登錄之事項進行規範。食品添加物業者首波列入強制登錄管理之對象，彰顯政府捍衛國人之食安管理，將邁入另一新的里程。 衛福部表示，102年6月19日公布修正「食品衛生管理法」(於103年2月5日公布修正為「食品安全衛生管理法」），已納入登錄法源，明定經中央主管機關公告類別及規模之食品業者，應向中央或直轄市、縣（市）主管機關申請登錄，始得營業。該部並於102年12月3日發布訂定「食品業者登錄辦法」，且據以研訂食品添加物業者及其產品之強制登錄管理草案。 衛福部食品藥物管理署建置之食品業者登錄平台，現正進行測試，將於4月1日正式上線。衛福部呼籲，從事食品添加物製造、輸入及販售之業者，可依據2月14日預告訂定食品添加物業者應辦理登錄及食品添加物產品應登錄之草案內容，備妥相關資料，自4月1日起，即可進行登錄。衛福部強調，配合食品添加物業者及其產品之強制登錄措施，除開放供外界查詢相關登錄資料外，亦將藉由該登錄平台所掌握之資料，應用資訊平台串聯，全面嚴密強化完善食品添加物之製造、加工、輸入及販售管理，以保障國人飲食衛生安全及健康。,2014-02-17,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=10804
