,title,content,date,link
29,預告修正「包裝食品營養宣稱應遵行事項」草案,                    為使法規更加落實及清楚易懂，參考國際規範與產業實務情形，及國人營養狀況，衛生福利部於112年8月17日再次預告修正「包裝食品營養宣稱應遵行事項」草案，修正重點內容如下：1.產品於外包裝表達該產品具有特定營養素性質時，可標示如：「本產品含葉黃素」、「每份含蛋白質○公克」等與事實相符的營養宣稱，並應於營養標示內標示其宣稱營養素含量。 2.增加「高、多、富含」等營養宣稱之營養素及其含量基準，例如：固體產品宣稱「高維生素D」，該食品每100公克所含維生素D須達到或超過3微克。3.修正表七之內容項目及不得宣稱之詞句，例如含糖碳酸飲料可標示「添加維生素C」或「每100毫升含維生素C 50 毫克」等與事實相符的營養宣稱，但不得標示「高、富含」維生素C或等同意義之營養宣稱及生理功能詞句。 本預告草案評論期為60日，以蒐集各界意見，預告公告可至衛生福利部食品藥物管理署網站(www.fda.gov.tw)「公告資訊」項下的「本署公告」網頁查詢。,2023-08-17,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601945
30,修正甜菊醣苷等17項食品添加物規格標準，強化食品添加物管理 ,                    衛生福利部於本(10)日發布修正「食品添加物使用範圍及限量暨規格標準」，修正甜菊醣苷、酸性白土(活性白土)、L-肉酸與L-酒石酸肉酸之品名，並修正甜菊醣苷、檸檬酸鈣、酸性白土(活性白土)、食用藍色一號鋁麗基、食用藍色二號鋁麗基、食用黃色四號鋁麗基、食用黃色五號鋁麗基、食用紅色七號鋁麗基、食用綠色三號鋁麗基、食用紅色四十號鋁麗基、L-天門冬酸鈉、L-α胺基異戊酸、α-醣基異槲皮苷、冰醋酸之規格標準，另增訂活化酸性白土之使用範圍及限量，以及增訂L-肉鹼(L-肉酸)及活化酸性白土之規格標準，配合修正相關品項之使用範圍及限量標準，以與國際規範調和，並維護國人健康。本次修正之甜菊醣苷等17項食品添加物標準，將於113年1月1日實施。食品添加物標準之訂定，均參閱動物安全性試驗資料、國際間相關法規標準與准用情形、各種食品添加物品項之理化特性、加工用途及其使用之必要性、使用食品之種類、範圍、加工製程及添加量等具體文獻資料，並考量國人飲食習慣及健康風險等情況，審慎評估後據以訂定，業者產製食品時如依使用限量規定合法添加食品添加物，尚不致造成消費者健康之危害。另，衛生機關每年均監測市售食品之食品添加物含量，如發現產品違反食品添加物使用範圍及限量暨規格標準規定者，業者將依違反食品安全衛生管理法第18條第1項規定，依同法第47條處新臺幣3萬元以上300萬元以下罰鍰，以維護民眾飲食健康安全。,2023-08-10,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601921
31,排隊名店嚐美味，衛生安全為首選,                    近期發生民眾於市場知名攤商購買越南法國麵包，食用後發生食品中毒案件，據食品藥物管理署(下稱食藥署)向所轄衛生局瞭解，目前已有7件人體檢體及3件食品檢體驗出沙門氏桿菌。有鑑於沙門氏桿菌為常見導致食品中毒之病原菌之一，食藥署於112年已完成之11項稽查專案中已執行沙門氏桿菌高風險食品抽驗，即日起並將啟動異國料理餐廳稽查專案，及陸續執行計 14 項相關稽查專案中，也規劃沙門氏桿菌等微生物衛生標準抽驗，以加強高風險食品之衛生安全。沙門氏桿菌廣泛分布於自然界中，如果食品業者未具有良好食品衛生安全觀念情況下，可以通過水源、環境、病媒及感染者之排泄物等途徑傳播，亦可能透過家禽及囓齒類等動物間接污染食品，其感染之食物種類相當廣泛，常出現於蛋類、乳品、肉類等動物性產品及其製品，亦存在於受污染的生鮮蔬果、複合調理食品及加工食品。發病潛伏期約6至72小時，患者之臨床症狀主要為噁心、嘔吐、腹痛、腹瀉、發燒及頭痛等，約持續4至7天，嬰兒、老年人及免疫力低下者通常症狀較為嚴重，容易因菌血症而引發其他嚴重併發症。為防治食品中毒的發生，食藥署呼籲食品業者，製作未經加熱處理之蛋黃醬或含蛋糕點時，應選用衛生品質良好之洗選蛋或殺菌液蛋，且調理食品時須有防止交叉污染的作業流程；生食、熟食之器具、砧板、抹布應明確區分，勿混合使用；作業場所則應有防治病媒的措施；食品從業人員須遵守食品良好衛生規範準則之規定，手部時常保持清潔。食藥署再次提醒民眾，挑選店家時應謹慎，不要僅憑網路推薦做為選擇之依據，購買前先觀察業者作業環境及食品從業人員衛生情形；外帶餐點若沒有立即食用，應置於冰箱保存，並儘速食用完畢。,2023-08-09,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601924
32,確實查核加牛管理體系 安全無虞,                    衛生福利部食品藥物管理署(下稱食藥署)、農業部動植物防疫檢疫署(前行政院農業委員會動植物防疫檢疫局)以及牛海綿狀腦病(BSE)專家組成查核團，於111年8月前往加拿大實地瞭解其對於BSE 管制之官方安全管理與監測體系、以及生產設施相關防範等牛肉安全衛生作業，查核1家肥育場、3家屠宰/加工廠、1家化製廠，並查訪其官方實驗室及主管機關之運作，確認加國落實牛肉安全衛生管理。我國修正「美國及加拿大牛肉及其產品之進口規定」，自112年6月15日起開放加拿大全牛齡牛肉輸臺，此次開放案係依「牛海綿狀腦病(BSE)發生國家申請牛肉進口案之申請程序」審查，除完成科學性的風險評估外，並於BSE專家諮詢會審查加國所提交之書面資料，包含BSE 病例之流行病學調查報告、飼料禁令及相關監控措施、BSE之監測計畫與牛籍辨識系統、防範 BSE 污染所採行之屠宰衛生及去除特定風險物質(SRMs)等，安排具獸醫專業及食品衛生安全相關之人員前往實地查核。食藥署強調，赴加拿大是針對該國牛肉安全管理及監測做系統性查核確認。一、111年度所查核之化製廠，為具有SRMs處理許可之化製廠。此次查核時化製廠未進行SRMs處理作業，經查核團要求，已提供佐證資料及說明處理SRMs之相關流程，且加拿大政府對於化製廠、運輸車輛及掩埋場均有監管。二、107年與111年查核JBS廠所見缺失，非發生於同一區域，非屬相同缺失；2次查核缺失皆屬輕微，未涉BSE管理，且現場已立即改善，並由加拿大官方再次前往查核確認缺失改善。三、Cargill Limited 牛肉工廠有多家屠宰場，食藥署108年查核工廠編號為051，111年查核工廠編號為093。四、因市場需求，屠宰場對30月齡以上及以下牛隻之屠宰有做區隔，惟30月齡以上牛隻僅佔少數屠宰量。五、加拿大牛籍資料管理完整，自2001年起即實施系統化牛籍管理，且將於2025年完成修法，精進移動控制等牛隻可溯性。(更新時間：112年8月8日18時00分),2023-08-08,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601920
33,旅客攜帶藥品入境「藥」注意!,                        疫情解封，出國觀光成為國人休閒渡假選擇之一，衛生福利部食品藥物管理署（下稱食藥署）提醒國人，返國入境旅客攜帶藥品，需注意「入境旅客攜帶行李物品報驗稅放辦法」限量規定。屬於非處方藥者，每種至多十二瓶(盒、罐、條、支)，合計以不超過三十六瓶 (盒、罐、條、支)為限。而攜帶處方藥入境的旅客，若未攜帶醫師處方箋(或證明文件)，攜帶藥量以二個月用量為限；有攜帶醫師處方箋 (或證明文件)者，攜帶藥量不得超過處方箋等文件開立之合理用量，且至多以六個月用量為限。    民眾需特別注意的是，如果自身有在使用管制藥品而有隨身攜帶出國之需求，應記得攜帶醫師開立之處方箋(或證明文件)。另外，亦提醒民眾注意，於國外購買當地藥品回國，要特別注意藥品是否含有我國管制藥品成分。再者，各國管制藥品規定不一，民眾出境時除需注意欲前往目的國相關規定外，亦需留意回國時管制藥品攜帶入境之規定。    最後，食藥署提醒，出國後攜帶藥品入境，僅能供自用，不得販賣，違者將可依藥事法第27條及第92條規定，處新臺幣3萬元以上200萬元以下罰緩，亦有可能涉及同法第83條刑責。                ,2023-08-02,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601909
34,出國購買醫療器材要注意，遵守輸入規定不擔心,                    因疫情解封，近期出國旅遊正夯，食品藥物管理署(下稱食藥署)提醒，出國的同時也要注意購買的產品是否屬於醫療器材，並應遵守相關輸入規定，避免破壞出國遊玩的好心情。如民眾從國外攜入或進口醫療器材，依據特定醫療器材專案核准製造及輸入辦法第6條第4項規定，當符合下列項目且不超過規定數量時，無須向食藥署申請專案核准，可便捷通關(每品項輸入以半年一次為限)：1.	OK繃：合計不超過60個(片)。2.	液體OK繃：合計不超過4條(罐、瓶、支)。3.	醫用棉棒：合計不超過200支。4.	衛生套：合計不超過60個。5.	衛生棉條：合計不超過120個。6.	日拋隱形眼鏡：單一度數60片，每人以單一品牌及二種不同度數為限。7.	矯正鏡片：合計不超過1副。8.	醫用口罩：合計不超過250個(片)。食藥署也提醒，前述便捷通關之醫療器材僅供個人使用，不得販售、轉讓、轉供他用，如有販售情形，則涉違反醫療器材管理法第35條第2項供售限制規定，以第70條第10項處新臺幣3萬元以上100萬元以下罰鍰。,2023-08-02,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601907
35,海外旅遊攜帶食品回國愛注意,"                    假期跟親朋好友出國旅遊，在旅遊時，民眾常購買一些「等路（伴手禮）」回味美好旅遊時光。食品藥物管理署（下稱食藥署）說明，輸入食品應依食品安全衛生管理法第30條規定申請輸入查驗，除非是輸入食品非供販售，且符合下列2情形時，則可免向食藥署申請輸入查驗：一、錠狀、膠囊狀食品供個人自用，每種至多12瓶(盒、罐、包、袋)，合計不超過36瓶(盒、罐、包、袋，以原包裝為限)。二、一般食品供個人自用時，價值需在1,000美元以下，且總重量在6公斤以內。食藥署提醒，民眾購買產品回國時，要留意前面2項規定，避免發生花了錢卻又無法帶回國的情況。此外，用免輸入查驗方式攜帶回國之食品，不得販售予他人，違規者涉違反食品安全衛生管理法第30條，依同法第47條第1項第14款，可處新台幣3到300萬元罰鍰。",2023-08-02,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601904
36,預告訂定魔鬼爪葉等8項食品原料的使用限制及標示規定草案，完備食品原料管理,                    　　衛生福利部(下稱衛福部)為完備食品原料的管理，於112年7月27日預告訂定「食品原料魔鬼爪(Harpagophytum procumbens)葉之使用限制及標示規定」等8項草案，預告評論期自預告日的次日起共60日，以蒐集各界意見。　　衛福部食品藥物管理署基於資訊公開精神，並方便業者加強自主管理，建有查詢資料庫「食品原料整合查詢平臺」(前為「可供食品使用原料彙整一覽表」)，提供食品原料相關資料檢索，並將歷年的原料食用安全性評估結果，以資訊公開方式呈現於前述資料庫中。鑑於「食品安全衛生管理法」已訂有第15條之1，授權中央主管機關對於可供食品使用的原料，得限制其製造、加工、調配的方式或條件、食用部位、使用量、可製成的產品型態或其他事項，為配合調整相關規定之名稱、授權依據及用語，故衛福部訂定魔鬼爪葉、長柄菊、諾麗葉、燕子掌葉、(洋)車前子殼、南非醉茄萃取物、管花肉蓯蓉萃取物及甘蔗蠟萃取物等8項食品原料的使用限制及標示規定草案，以使相關規範明確。　　有關新訂草案的實質規範內容，都與「食品原料整合查詢平臺」原本載列的內容相符。詳細訊息可至衛福部食品藥物管理署網站(http://www.fda.gov.tw)「公告資訊」項下的「本署公告」查詢。　　衛福部將持續把關並落實管理規範，草案正式施行後，經查獲食品所使用的原料不符合相關規定者，將依食品安全衛生管理法第47條及第48條規定，處新臺幣3萬元以上300萬元以下罰鍰，以維護民眾飲食健康安全。                ,2023-07-27,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601898
37,預告修正農藥殘留容許量標準，加強食品殘留農藥管理,                        衛生福利部於本(24)日預告修正「農藥殘留容許量標準」及「動物產品中農藥殘留容許量標準」，修正內容為增修訂阿巴汀等26種農藥於81項農作物之殘留容許量、新增「Pyriofenone」普通名稱為「派芬農」、增列液化澱粉芽孢桿菌D747為得免訂容許量之農藥，以及增修訂亞滅培等11種農藥於蜂蜜、禽、畜產品之殘留容許量。本草案將進行為期60天之預告評論期，以蒐集各界意見。    我國對於農藥之核准登記及修訂殘留容許量，分別由行政院農業委員會及衛生福利部依權責辦理。針對進口農產品，因其農作物生長環境、病蟲害防治及用藥方法與國內情形不同，為國民飲食需求，係由衛生福利部食品藥物管理署參酌先進國家作法，受理增修訂進口農產品殘留農藥容許量之申請。農藥殘留容許量之修正，經審核農藥之毒性資料、農作物殘留量消退試驗資料、核准登記使用方法等科學性資料，參酌國際間標準，評估國人對各類農作物取食總量之累積風險，並會商行政院農業委員會，經專家委員審核通過，期在保護國內消費者飲食安全之前提下，讓農藥之使用及管理更加合理化。    衛生福利部食品藥物管理署對於市售農產品之農藥殘留持續進行監測，如發現有違反農藥殘留容許量標準之規定者，依違反食品安全衛生管理法第15條第1項第5款規定，依同法第44條第1項第2款處新臺幣6萬元以上2億元以下罰鍰，並由地方政府衛生局聯合農業機關追查供應來源及殘留原因，依法處辦，讓民眾食的安心。                ,2023-07-24,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601893
38,炎夏不曬傷 防曬3要點,                        夏日艷陽高照，為避免肌膚曬黑、曬傷，防曬很重要，食品藥物管理署(下稱食藥署)提醒消費者，防曬3要點─要避、要擦、要遮，把握3要點讓肌膚不受傷！首先，「要避」：避免在上午10點至下午3點之間，曝露在陽光下；「要擦」：塗抹適當防曬化粧品，以防止肌膚曬黑或曬傷；最重要的是，「要遮」：出門可搭配物理性防護，適時撐陽傘、戴寬邊帽、戴太陽眼鏡，穿長袖衣服。   此外，防曬化粧品主要目的是補足物理性防護的不足，一般日常生活選擇塗抹足量 SPF 15~30的防曬化粧品，防曬能力就已足夠，並不是防曬係數加倍效果即加倍；如果要在陽光下活動，建議使用防曬係數較高且具紫外線UVA防護功能的產品，並建議應每隔2-3小時或用毛巾擦拭過肌膚後，再次補擦足量的防曬劑；游泳玩水時，則建議使用標示具防水功能的產品，強化自身陽光防護，減少曬黑或曬傷的可能性。   最後，如果在正常或合理使用防曬化粧品後，肌膚出現不適，請及早接受診療，就醫時請攜帶使用的防曬化粧品(包含產品全成分標示)，告知醫師出現的不適症狀、日常生活情形及是否有口服或外用藥品。除就醫診療外，亦可將使用防曬化粧品時發生的不良反應，至食藥署建置之「藥品醫療器材食品化粧品上市後品質管理系統」進行通報，網址：http://qms.fda.gov.tw/tcbw/，通報專線：02-2521-5027。為增加消費者對化粧品安全使用的認知，食藥署特別成立「TFDA化粧品安全使用」臉書粉絲團，更多化粧品安全選用資訊請上http://www.facebook.com/tfdacos查詢。,2023-07-19,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601879
39,食藥署預告修正「藥事法第二十七條之二必要藥品清單」,                        因應疫情、俄烏戰爭、通膨、因解封傳染病增加等情事，各國皆面臨藥品供應穩定性之問題。衛生福利部食品藥物管理署（下稱食藥署）為強化藥品供應監測，於112年7月17日預告修正「藥事法第二十七條之二必要藥品清單」，擴大必要藥品品項，以保障民眾用藥權益。現有必要藥品清單共計398項，本次修正擬擴大為479項 (新增114項、刪除33項) ，新增最多之前三項類別，分別為抗感染藥品共25個品項、細胞毒性及輔助性化療藥品共19個品項及心血管藥品共12個品項。預告期間至112年9月15日，為期60日徵詢各界意見。    修正清單主要參考世界衛生組織(WHO) 2021年第22版Essential Medicines List新增品項、國內專科醫學會建議、美國行政命令公告之關鍵藥品清單內醫療機構急症病人最需要藥品、藥品醫材儲備動員管制辦法之儲備藥品、衛生福利部疾病管制署建議新增的抗感染藥品與疫苗、近年公開徵求專案輸入或製造藥品等。    依藥事法第27-2條規定，藥商持有經中央衛生主管機關公告為必要藥品之許可證，如有無法繼續製造、輸入或不足供應該藥品之情況，應至少於6個月前向中央衛生主管機關通報；如因天災或其他不應歸責於藥商之事由，而未及於前述期間內通報者，應於事件發生後30日內向中央衛生主管機關通報；另依藥事法第96-1條第2項規定，藥商違反第27條之2第1項通報規定者，中央衛生主管機關得公開該藥商名稱、地址、負責人姓名、藥品名稱及違反情節；情節重大或再次違反者，並得處新臺幣6萬元以上30萬元以下罰鍰。                ,2023-07-19,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601882
40,衛生福利部預告「苯巴比妥(Phenobarbital)複方製劑及氯二氮平(Chlordiazepoxide)複方製劑」納為第四級管制藥品管理,                      衛生福利部為強化苯巴比妥(Phenobarbital)複方製劑及氯二氮平(Chlordiazepoxide)複方製劑之管理，業於112年7月13日預告修正「管制藥品分級及品項」草案(衛授食字第1121800336號公告，詳附件)，將前述製劑納為第四級管制藥品管理。本草案預告評論期自預告日的次日起共14日，以蒐集各界意見。  目前世界多國對苯巴比妥(Phenobarbital)複方製劑及氯二氮平(Chlordiazepoxide)複方製劑，皆無特殊排除列管規定，且112年6月27日衛生福利部管制藥品審議委員會第47次會議討論後，決議將苯巴比妥(Phenobarbital)複方製劑及氯二氮平(Chlordiazepoxide)複方製劑以第四級管制藥品列管，以強化管理，避免流用、濫用或不當使用。  食藥署提醒，如未來正式公告後，自公告日起，尚有留存苯巴比妥(Phenobarbital)複方製劑及氯二氮平(Chlordiazepoxide)複方製劑之機構業者，須依規定申請管制藥品登記證，並於業務處所設置簿冊，詳實登載管制藥品每日收支結存情形，並定期申報；機構業者如欲使用前述品項進行醫藥教育研究試驗者，須事前向衛生福利部提出使用管制藥品申請，經核准後始得使用；該等藥品之輸入、輸出、製造、販賣、購買及使用等相關事宜，請確實遵照管制藥品管理條例相關規定辦理，以免違規受罰。,2023-07-15,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601870
41,修正動物用藥殘留標準，加強食品殘留動物用藥管理,                        衛生福利部(下稱衛福部)於本(13)日修正「動物用藥殘留標準」，本次增修訂之布舍瑞林等4種動物用藥品，均為配合國內用藥需求訂定殘留容許量，期在保護國內消費者飲食安全之前提下，讓國內動物用藥之使用及管理更加合理化。本案於112年2月23日踐行預告程序60日，經充分蒐集考量評論意見，依原案辦理發布程序。    我國對於動物用藥之核准登記及訂定殘留容許量，分別由行政院農業委員會(下稱農委會)及衛福部依權責辦理，除參酌國際規範之外，另考量國內農牧漁業之需，依國人飲食習慣而訂定規範，以確保國人食用安全。    動物用藥殘留標準之訂定，係依據前端使用需求及規範，並根據藥品的動物毒理性資料、殘留試驗資料及國人飲食調查等資料，進行國人飲食所攝取殘留藥物之安全性評估及參酌國際規範後，送請「食品衛生安全與營養諮議會」審查，並會商農委會。另為履行透明化義務，依行政程序法及世界貿易組織「食品安全檢驗與動植物防疫檢疫措施協定」，辦理預告，廣徵各界意見後，訂定各類產品之殘留容許量。    另，衛福部食品藥物管理署持續監測市售畜禽水產品之動物用藥殘留，如發現有違反動物用藥殘留標準規定者，屬違反食品安全衛生管理法第15條第1項第5款規定，依同法第44條第1項第2款處新台幣6萬元以上2億元以下罰鍰，並由地方政府衛生局聯合農業機關追查供應來源及殘留原因，依法處辦，讓民眾食的安心。,2023-07-13,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601856
42,Fluticasone Furoate鼻噴劑之原廠在台專利將於今年11月底期滿，屆時學名藥即可上市,                        有關112年7月11日媒體報導過敏性鼻炎鼻噴劑藥品供應情形一事，食品藥物管理署(下稱食藥署)說明如下：一、「艾敏釋鼻用噴液懸浮劑」為含Fluticasone Furoate類固醇成分之鼻噴劑藥品，主要用於過敏性鼻炎，近期因全球供應鏈影響及國內需求增加而供不應求，目前控貨中，但仍持續輸入中。二、有關Fluticasone Furoate之學名藥，已有業者申請查驗登記且已審查完成，預計於原廠在台專利期滿後(專利到期日為112年11月27日），即可核發藥品許可證。三、類固醇鼻噴劑主要作用為免疫調節，以抑制鼻黏膜發炎，緩解呼吸道不適症狀，如鼻塞、流鼻水、打噴嚏。目前國內已核准多種其他類固醇成分且用於過敏性鼻炎之鼻噴劑，臨床顯示各種類固醇成分的鼻噴劑都有相當的治療效力，可供醫師處方替代使用，如Budesonide、Beclomethasone、Triamcinolone、 Mometasone等，且前述藥品國內合計有9張學名藥許可證，目前正常供應中。四、食藥署於112年4月29日已將艾敏釋鼻用噴液懸浮劑的替代藥品相關資訊公布至「西藥供應資訊平台」，並函請相關公協會及醫學會轉知會員，供臨床端參考。五、針對領有艾敏釋鼻用噴液懸浮劑藥品之慢性處方箋病人，食藥署已協調業者保留一定數量予中下游藥商並供應予藥局，以利病人就近領藥。    為強化我國西藥穩定供應，食藥署已建立「西藥供應資訊平台」(http://dsms.fda.gov.tw/)。倘醫療機構、藥局有缺藥情事，皆可至該平台查詢或通報。食藥署當接獲藥品短缺通報，會立即調查藥品供應狀態、協調廠商供應藥品予通報機構、評估替代藥品等，並將相關資訊公布於平台網站，供臨床端參考。                ,2023-07-12,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601852
43,洗淨加熱不生食，食品中毒不上門,                    　　依據102至111年之食品中毒案件統計資料指出，每年5至10月份為國內細菌性食品中毒發生之高峰期，食品藥物管理署（以下簡稱食藥署）提醒民眾，盡量不生食並澈底加熱食材，以避免食品中毒的發生。　　國人飲食習慣趨於國際化，經常食用生菜沙拉、生食海鮮（如生蠔、生魚片、鮭魚卵及涼拌生蝦等）、美乃滋（沙拉醬）、提拉米蘇及溏心蛋，甚至在熱騰騰的白飯上搭配一個生蛋黃等等，為了追求口感而忽略生食之風險。在潮濕炎熱的環境下，食品致病菌如腸炎弧菌、沙門氏桿菌等容易叢生，倘生食或未澈底加熱後食用，就可能發生食品中毒，而出現噁心、嘔吐、腹痛及腹瀉等症狀。　　此外，食藥署也提醒，不管是肉類、水產品或是即食蔬果，調理食用前均應澈底洗淨，可預防相關病原微生物的感染。烹調前後也應洗淨雙手，並將生、熟食使用不同器具分開處理，容器具於使用前後應保持清潔，避免交叉污染，且食材應充分加熱後再供食用。不論於何時何地供膳或用餐，都要遵守預防食品中毒之五要「洗鮮分熱存，要落實」及二不「山泉與動植，不採食」原則，在享受美食之餘，度過一個健康又安全的夏季!　　倘若發生疑似食品中毒事件時，應儘速就醫，並配合衛生單位調查，以釐清食品中毒發生原因。有關食品中毒之相關宣導品，已公布於本署網站之防治食品中毒專區內，歡迎民眾及各單位參考利用。（網址：http://www.fda.gov.tw/TC/site.aspx?sid=10936&r=594147036）,2023-07-12,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601851
44,西藥供應資訊平台112年6月14日至6月27日通報案件辦理情形,                        有關食品藥物管理署(以下簡稱食藥署)西藥供應資訊平台112年6月14日至6月27日公布之西藥短缺通報案件辦理情形，說明如下：一、西藥供應資訊平台自112年6月14日至6月27日共接獲32件藥品短缺通報案件，連同前次未辦結7件，合計39件。其中經調查無短缺案件11件、建議使用替代品項17件(共14項藥品)、無替代藥品啟動公開徵求案件1件、恢復供應品項4件、處理中案件數6件。二、針對Etomidate注射劑型供應情形，食藥署已採取相關因應作為，說明如下：(一)主要用於快速氣管插管 (Rapid Sequence Intubation; RSI) 之麻醉劑。(二)國內有一張藥品許可證，業者因臨床需求量增加導致短缺，目前控貨中(仍有約4-5個月庫存)，並預計113年2月底恢復供應。(三)食藥署已於112年6月20日啟動公開徵求，刻正徵求中，倘核准後，將公布相關資訊於西藥供應資訊平台。三、本署自接獲通報後，多數案件皆屬有替代品項之藥品，本署並將替代藥品資訊公布於平台，供醫療人員參考。另外倘無替代藥品，本署則啟動公開徵求專案進口或製造。    藥品短缺是全世界共同面臨的議題。為強化我國西藥穩定供應，食品藥物管理署(以下簡稱食藥署)已建立「西藥供應資訊平台」(http://dsms.fda.gov.tw/)。倘醫療機構、藥局有缺藥情事，皆可至該平台查詢或通報。食藥署當接獲藥品短缺通報，會立即調查藥品供應狀態、協調廠商供應藥品予通報機構、評估替代藥品等，並將相關資訊公布於平台網站，供臨床端參考。                ,2023-07-05,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601830
45,公告訂定「以基因改造啤酒酵母(Saccharomyces cerevisiae) EFSC4687菌株發酵生產之食品原料反式白藜蘆醇(trans-resveratrol)之使用限制及標示規定」,                    　　為有效合理管理非傳統性食品原料並確保消費者食用安全，衛生福利部(下稱衛福部)於112年6月29日公告訂定「以基因改造啤酒酵母(Saccharomyces cerevisiae) EFSC4687菌株發酵生產之食品原料反式白藜蘆醇(trans-resveratrol)之使用限制及標示規定」，並自發布日實施。　　本規定規範的反式白藜蘆醇，是利用基因改造啤酒酵母EFSC4687菌株發酵生產，並經過一系列的純化步驟製得，最終成品不含基改微生物與其轉殖基因片段。符合本規定所定加工製程及規格的反式白藜蘆醇，可使用於供成人使用的膳食補充品，每日食用限量為150毫克。另外，反式白藜蘆醇原料本身須標示相關生產來源資訊，而使用反式白藜蘆醇作為原料的食品，則應標示「本產品限供成人使用，孕婦及授乳者應避免食用；服用藥物者須諮詢醫師方可使用」的警語字樣。詳細訊息可至衛福部食品藥物管理署網站(http://www.fda.gov.tw)「公告資訊」項下的「本署公告」查詢。　　衛福部將持續把關並落實管理規範，規定正式施行後，經查獲食品所使用的原料不符合相關規定者，將依食品安全衛生管理法第47條及第48條規定，處新臺幣3萬元以上300萬元以下罰鍰，以維護民眾飲食健康安全。                ,2023-06-29,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601820
46,西藥供應資訊平台112年6月14日至6月20日通報案件辦理情形,                        有關食品藥物管理署(以下簡稱食藥署)西藥供應資訊平台112年6月14日至6月20日公布之西藥短缺通報案件辦理情形，說明如下：一、西藥供應資訊平台自112年6月14日至6月20日共接獲18件藥品短缺通報案件，連同前次未辦結7件，合計25件。其中經調查無短缺案件7件、建議使用替代品項9件(共7項藥品)、無替代藥品啟動公開徵求案件0件、恢復供應品項0件、處理中案件數9件。二、本署自接獲通報後，多數案件皆屬有替代品項之藥品，本署並將替代藥品資訊公布於平台，供醫療人員參考。另外倘無替代藥品，本署則啟動公開徵求專案進口或製造。    藥品短缺是全世界共同面臨的議題。為強化我國西藥穩定供應，食品藥物管理署(以下簡稱食藥署)已建立「西藥供應資訊平台」(http://dsms.fda.gov.tw/)。倘醫療機構、藥局有缺藥情事，皆可至該平台查詢或通報。食藥署當接獲藥品短缺通報，會立即調查藥品供應狀態、協調廠商供應藥品予通報機構、評估替代藥品等，並將相關資訊公布於平台網站，供臨床端參考。                ,2023-06-28,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601819
47,食藥署獲邀參加第59屆藥物資訊協會年會，舉辦主題論壇，展現臺灣臨床試驗實力並獲國際肯定,"                        第59屆藥物資訊協會年會 (The DIA 2023 Annual Meeting)於112年6月25日至6月29日在美國波士頓舉行，全球產、官、學、研界近萬人出席。臺灣由衛生福利部食品藥物管理署(以下簡稱食藥署)吳秀梅署長率食藥署及財團法人醫藥品查驗中心代表參與此一盛會。除設置主題攤位宣傳臺灣臨床試驗之充沛能量及試驗成果，亦獲邀舉行論壇，主題為「法規單位對於分散式臨床試驗(DCT)之觀點」，邀集美國FDA、歐盟EMA、瑞士Swissmedic及TransCelerate等各國醫藥法規單位及產業專家交流分散式臨床試驗的經驗以及國際發展趨勢，並向國際宣傳臺灣已準備好迎接新型態臨床試驗，與國際臨床試驗發展一同邁步向前。    本次食藥署除分享我國在分散式臨床試驗的經驗及未來展望，亦受邀發表壁報，分享我國在COVID-19疫苗審查研發及罕見疾病藥物(孤兒藥)法規判定之相關經驗，與各國交流藥品審查經驗，促進未來合作機會。    藥物資訊協會(Drug Information Association,簡稱DIA)為一世界性組織，由政府藥物法規主管機關、學術單位、生技醫藥研發公司、製藥公司、委託研究機構公司等會員組成。該協會每年辦理全球藥物研發與法規進展研討會議，不僅提供專業的藥物研發新知，會員亦能交流藥物研發經驗與藥政管理趨勢。    食藥署多次獲邀於藥品資訊協會年會分享藥政管理經驗，並在年會期間，與多國醫藥法規單位進行雙邊會談，是世界各國對臺灣藥政管理實力的肯定，也向世界展現臺灣臨床試驗充盈能量及國際競爭力。                ",2023-06-26,https://www.fda.gov.tw/tc/newsContent.aspx?cid=4&id=t601815
